11
42
50
41
36
38
65
31
37
31
42
34
25
30
30
47
52
31
41
36
48
36
30
78
33
23
50
33
29
34
55
69
27
35
36
54
27
41
53
35
34
41
45
35
51
53
27
54
24
31
36
53
31
47
33
37
27
40
37
59
24
17
28
37
20
31
36
33
37
42
47
47
23
20
37
44
15
49
48
46
45
27
33
54
28
26
45
33
18
46
44
37
28
39
39
44
29
40
40
47
17
37
30
29
35
33
30
37
25
35
29
49
17
35
38
32
32
33
37
56
22
22
35
28
19
37
37
37
28
30
25
36
23
